starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	1	1	2	1
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	1	1	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	1	1	2	1
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	1	2	2	1
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	1	1	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	1
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	1	1	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	1
Sun Dec 14 18:38:56 2025	1765712336	1	1	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	2
Sun Dec 14 18:38:55 2025	1765712335	0	2	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	1	1	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	1
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	2
Sun Dec 14 18:38:56 2025	1765712336	0	2	2	1
Sun Dec 14 18:38:55 2025	1765712335	1	2	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	1	2	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	1	1	3	1
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	1
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	1	2	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	1
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	1	1	3	1
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	1	2	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	1	1	3	1
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	1
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	1
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	1
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	1	2	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	1	2	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	1	2	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	2
Sun Dec 14 18:38:56 2025	1765712336	1	2	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	1	2	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	1	2	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	1	2	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	2	2	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	1	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	1	2	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	2
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	1	2	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:56 2025	1765712336	1	2	3	2
Sun Dec 14 18:38:56 2025	1765712336	0	3	3	3
Sun Dec 14 18:38:55 2025	1765712335	1	3	3	1
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	1	2	4	2
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	1	2	4	2
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	2
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	3
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	2
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	1	3	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	2
Sun Dec 14 18:38:56 2025	1765712336	1	3	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	1	3	4	3
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	2
Sun Dec 14 18:38:56 2025	1765712336	1	3	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
