starttime	seconds	ctime	dtime	ttime	wait
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	4	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	4	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	4
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
Wed Dec 10 14:48:50 2025	1765352930	0	5	5	5
